0,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265273,-0.153,-0.019,0.001,0.000,-0.06,-0.03,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265275,-0.155,-0.018,0.001,0.000,-0.06,-0.03,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265277,-0.158,-0.018,0.001,0.000,-0.06,-0.03,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265279,-0.162,-0.019,0.001,0.000,-0.02,-0.05,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265281,-0.166,-0.019,0.001,0.000,-0.02,-0.05,2000,1558,6,2,27,0,0,0,90.02,90.00,90.00,89.98
DATA,265284,-0.170,-0.020,0.001,0.000,-0.02,-0.05,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265286,-0.175,-0.023,0.001,0.000,0.05,-0.07,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265288,-0.180,-0.025,0.001,0.000,0.05,-0.07,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265290,-0.185,-0.028,0.001,0.000,0.05,-0.07,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265292,-0.190,-0.030,0.001,0.000,0.05,-0.07,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265295,-0.196,-0.030,0.001,0.000,-0.01,0.05,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265297,-0.203,-0.031,0.001,0.000,-0.01,0.05,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265299,-0.209,-0.031,0.001,0.000,-0.01,0.05,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265301,-0.213,-0.036,0.001,0.000,-0.05,-0.05,2000,1558,6,2,27,0,0,0,90.02,90.00,90.00,89.98
DATA,265303,-0.217,-0.040,0.001,0.000,-0.05,-0.05,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265306,-0.221,-0.045,0.001,0.000,-0.05,-0.05,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265308,-0.225,-0.049,0.001,0.000,-0.05,-0.05,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265310,-0.227,-0.054,0.001,0.000,-0.10,-0.07,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265312,-0.229,-0.059,0.001,0.000,-0.10,-0.07,2000,1558,6,2,27,0,0,0,90.02,90.00,90.00,89.98
DATA,265314,-0.231,-0.064,0.001,0.000,-0.10,-0.07,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265317,-0.233,-0.068,0.001,0.000,-0.10,-0.07,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265319,-0.235,-0.070,0.001,0.000,-0.08,-0.12,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265321,-0.236,-0.071,0.001,0.000,-0.08,-0.12,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265323,-0.237,-0.072,0.001,0.000,-0.08,-0.12,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265325,-0.241,-0.073,0.001,0.000,0.02,-0.04,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265328,-0.244,-0.074,0.001,0.000,0.02,-0.04,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265330,-0.247,-0.075,0.001,0.000,0.02,-0.04,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265332,-0.250,-0.075,0.001,0.000,0.02,-0.04,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265334,-0.252,-0.069,0.001,0.000,0.04,-0.05,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265336,-0.255,-0.063,0.001,0.000,0.04,-0.05,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265339,-0.257,-0.057,0.001,0.000,0.04,-0.05,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265341,-0.260,-0.051,0.001,0.000,0.04,-0.05,2000,1558,6,2,28,1,0,0,90.02,90.00,90.00,89.98
DATA,265343,-0.263,-0.048,0.001,0.000,-0.06,0.03,2000,1563,6,2,28,1,0,0,90.01,90.00,90.00,89.99
DATA,265345,-0.267,-0.046,0.001,0.000,-0.06,0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265348,-0.270,-0.043,0.001,0.000,-0.06,0.03,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265350,-0.274,-0.040,0.001,0.000,-0.03,0.00,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265352,-0.278,-0.037,0.001,0.000,-0.03,0.00,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265354,-0.282,-0.033,0.001,0.000,-0.03,0.00,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265356,-0.286,-0.030,0.001,0.000,-0.03,0.00,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265359,-0.289,-0.025,0.001,0.000,0.01,-0.02,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265361,-0.292,-0.021,0.001,0.000,0.01,-0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265363,-0.295,-0.016,0.001,0.000,0.01,-0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265365,-0.296,-0.008,0.001,0.000,-0.03,-0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265367,-0.297,0.001,0.001,0.000,-0.03,-0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265370,-0.297,0.008,0.001,0.000,-0.03,-0.03,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
